6716,Benq,Benjamin Qi,1,3320
6915,300iq,Ildar Gainullin,2,2965
6469,duality,Zixiang Zhou,3,2508
6787,TLE,Ziqian Zhong,4,2885
6785,FizzyDavid,Junzhao Yang,5,2684
6373,briansu,Po-Hsuan Su,6,2429
6717,ekzhang,Eric Zhang,7,2699
6839,AghaTizi,Mahdi Jafari Raviz,8,2469
6153,AngusRitossa,Angus Ritossa,9,2194
5081,Arturgo,Arthur Léonard,10,2245
6678,iloveUtaha,Shih-Yu Wang,11,2137
6932,None,Eu-Shaun Leong,12,0
6989,dragonslayerintraining,Daniel Zhang,13,2453
6401,NeKrasnyj,Nazarii Denha,14,2206
6220,saba2000,Nikoloz Birkadze,15,2450
6543,AMnu,Abdul Malik Nurrokhman,16,1883
6340,voidmax,Vladimir Romanov,17,2457
6640,SebinKim,Sebin Kim,18,2563
6999,Aria,Phuc Trinh Huu Gia,19,2338
6784,samjia2000,Jiaxuan Gao,20,2603
6178,radoslav11,Radoslav Dimitrov,21,2463
6638,GyojunYoun,Gyojun Youn,22,2532
6855,Batrr,Batyr Sardarbekov,23,2664
6997,user202729_,Duc Bui Hong,24,2207
6739,E869120,Masataka Yoneda,25,2667
6339,egor.lifar,Egor Lifar,26,2696
6825,bazsi700,Balázs Tóth,27,2243
6914,scanhex,Aleksandr Morozov,28,2798
6562,Kmcode,Koichi Namekata,29,2434
6837,.ckodser.,Arshia Soltani Moakhar,30,2359
6219,etiennerossignol,Etienne Rossignol,31,1937
6553,Noam527,Noam Gutterman,32,2422
6799,None,Jiří Kalvoda,33,0
6794,ppavic,Patrick Pavić,34,2338
6438,reedef,Carlos Miguel Soto,35,2010
6840,MAMBA,Seyyed Mehrshad Mirmohammadi,36,2432
6908,gina0605,Yujin Im,37,2212
6229,gamegame,Harris Leung,38,2532
6276,Gediminas,Gediminas Lelešius,39,2148
6706,Sonechko,Sofiia Melnyk,40,2337
6847,almogwald,Almog Wald,41,2301
6939,None,Michal Staník,42,0
6737,None,Yasutaka Hiraki,43,0
6575,__.__,Tautvydas Jasiūnas,44,2334
6912,theodor.moroianu,Theodor Pierre Moroianu,45,2247
6823,benson1029,Man Tsung Yeung,46,2227
5853,perchema,Aleksandar Krastev,47,2232
6762,Yaroslaff,Yaraslau Barysau,48,2199
6786,sunset,Xiuhan Wang,49,3058
6361,fredrik.w.ekholm,Fredrik Ekholm,50,2265
6471,r3mark,Victor Rong,51,2103
6853,None,Sora Todaka,52,0
6657,None,Martin Melicher,53,0
6468,Martin53,Martin Kopchev,54,2514
6812,hugopm,Hugo Peyraud-Magnin,55,2138
6990,tmwilliamlin168,William Lin,56,2739
6793,keko37,Krešimir Nežmah,57,2148
6648,TadijaSebez,Tadija Šebez,58,2281
6982,I_Hate_AHDPIYKO,Andriy Kuts,59,2148
6331,KLPP,Kevin Pucci,60,2262
6565,Adhami,Khaleel Al-Adhami,61,2111
6691,whipppedcream,Sanchayapol Lewgasamsarn,62,1987
6998,FlyToTheSky,Kien Vu Hoang,63,2335
6567,YaKon4ick,Daniyar Zakarin,64,2304
6976,ekrem,Ekrem Bal,65,2314
6653,None,Jeffrey Chun Hean Lee,66,0
6658,None,Ondrej Baranovič,67,0
6834,faustaadp,R. Fausta Anugrah Dianparama,68,2103
6294,Rudy358,Alexandru Rudi,69,2273
6761,sergell,Siarhei Protski,70,2149
6595,nvmdava,Nyamdavaa Amar,71,2224
6496,None,Josef Minařík,72,0
6910,bogdan10bos,Bogdan Sitaru,73,2159
6902,train_driver,Mieszko Grodzicki,74,2189
6518,roomas,Richard Luhtaru,75,1932
6900,wasyl,Jakub Wasilewski,76,2177
6835,..vince,Vincent Ling,77,2164
6540,Adhyyan1252,Adhyyan Sekhsaria,78,2115
6838,KMAASZRAA,Kasra Mazaheri,79,2526
6748,ralismark,Timmy Yao,80,1681
6813,faremy,Rémy Kimbrough,81,2130
6510,mohammedehab2002,Mohamed Ehab,82,2235
6907,onjo,Onjo Lee,83,2182
6576,Kepperoni,Martynas Sinkievič,84,2203
6816,Temotoloraia,Teimurazi Toloraia,85,2372
6777,Sorting,Viktor Kozhuharov,86,2182
6555,Roee_Sinai,Roee Sinai,87,1500
6778,thebes,George Chen,88,2071
6557,FedericoS,Federico Stazi,89,2041
6911,laurageorgescu,Laura Ioana Georgescu,90,2071
7000,minhtung04042001,Tung Nguyen Minh,91,1925
6587,None,Andrej Velichkovski,92,0
6851,MrBrionix,Fabrizio Brioni,93,2113
6928,nikolapesic2802,Nikola Pešić,94,2356
6969,Plurm,Sirawit Pongnakintr,95,1929
6960,baluteshih,Min-Yen Tsai,96,2086
6528,anpans,Anastasios Panagopoulos,97,2116
5587,toomas,Toomas Tennisberg,98,2100
6659,None,Jozef Fülöp,99,0
6747,Thyroid,Ryan Wang,100,1762
6909,petrescu,Alexandru Petrescu,101,2441
5926,KieranHorgan,Kieran Horgan,102,2190
6886,None,Marco Meijer,103,0
6856,BThero.03,Temirlan Baibolov,104,2173
6623,spacewalker,Dan Baterisna,105,2192
6822,hamburgerwjx,Ka Hei Wai,106,2112
6819,None,Vincent de Bakker,107,0
5968,I_Love_Tina,Gabriel Cojocaru,108,2390
6975,SirCeness,Cahid Enes Keles,109,2193
6861,doowey,Matīss Kristiņš,110,2102
