5130,cubelover,Jeehak Yoon,1,2494
5822,LHiC,Mikhail Ipatov,2,2572
5240,ecnerwal,Andrew He,3,2704
5556,TooDifficuIt,Yuhao Du,4,2923
3011,izrak,Ishraq Huda,5,2482
5615,Haghani,Ali Haghani,6,2561
5132,ainta,Sunghyeon Jo,7,2306
5559,zhj,Hengjie Zhang,8,2535
5053,zxqfl,Jacob Jackson,9,2601
5823,overtroll,Vladislav Makeev,10,2541
5558,Ruchiose,Xiaochen Lu,10,2403
5116,yutaka1999,Yuta Takaya,10,2577
5824,SpyCheese,Mikhail Putilin,13,2320
2707,mustrumr,Hristo Venev,14,1690
5614,LiTi,Ali Bahjati,15,2343
5632,namonakiaccount,Takahiro Masuda,16,2220
2964,Alex_2oo8,Aleksejs Zajakins,17,2494
5800,yummy,Alexander Wei,18,2283
5798,waterfalls,Daniel Chiu,18,2238
5183,rudy102,Jarosław Kwiecień,20,2308
5219,johnchen902,Po-Chang Chen,21,2325
5763,a00012025,Po-Jui Chen,21,2099
2688,rares.buhai,Rareș Darius Buhai,21,2338
5815,skyvn97,Hanh Van Pham,24,2304
5640,Paohu,Hanpil Kang,25,2416
2678,baklazan,Eduard Batmendijn,26,2335
5631,yokozuna57,Takuya Inoue,27,2229
5098,a06,Malvika Raj Joshi,28,2093
5096,Emarci15,Márton Erdős,28,2165
5600,nhho,Ngan Hang Ho,30,2073
5537,Nik_storm_2010,Nikita Sazanovich,30,2380
2991,didins,Dimitrije Erdeljan,32,2243
5639,bekzhan29,Bekzhan Bekbolatuly,33,2070
3094,zscefn,Kalle Luopajärvi,34,1952
3114,Meirambek,Meirambek Omyrzak,35,1870
3078,Enchom,Encho Mishinev,36,2308
5739,jacobtpl,Jacob Por Loong Teo,37,2281
5781,ikbal,Muhammed İkbal Kazar,38,2419
5794,None,Joseph Benton,39,0
5782,kayacanv,Kayacan Vesek,40,1785
5638,na2a,Nazarbek Altybay,41,2120
5816,minh141198,Minh Phan Duc Nhat,42,2268
5222,None,Theemathas Chirananthavat,43,0
5712,kezsulap,Konrad Paluszek,44,1500
3040,Ivl,Ivan Lazarić,45,2485
