1144,random.johnnyh,Johnny Ho,1,2018
2671,sevenkplus,Yuzhou Gu,3,2353
2129,semiexp,Shogo Murai,4,1731
2672,None,Chao Li,6,0
2674,xneby,Karol Farbiś,7,1773
2675,Zlobober,Maxim Akhmedov,7,2285
2676,None,Mitchell Lee,10,0
2677,None,Peilin Zhong,11,0
2678,baklazan,Eduard Batmendijn,12,1500
2679,zlzmsrhak,Bumsoo Park,13,1500
2680,None,Yuqing Ai,14,0
2681,VladGavrila,Vlad Alexandru Gavrilă,15,2285
2682,None,Oleg Ivanov,16,0
2152,None,Simon Lindholm,17,0
2683,None,Marin Tomic,18,0
2684,None,Saeed Ilchi Ghazan,19,0
2685,None,Alexey Gordeev,20,0
2093,Sereja,Sergii Nagin,21,2294
2686,scott_wu,Scott Wu,22,2172
2687,havaliza,Seyed Hamed Valizadehtoosi,24,2212
2017,exod40,Rumen Hristov,25,2105
2688,rares.buhai,Rareș Darius Buhai,26,2125
2689,None,Dung Nguyen,27,0
2690,Swistakk,Wojciech Nadara,28,1700
2691,None,Kazumi Kasaura,29,0
2692,None,Wiktor Kuropatwa,30,0
2693,None,Ting-Yuan Cheng,31,0
2694,None,Andrew Carlotti,33,0
2695,None,Alireza Farhadi,34,0
1954,renato_ferreira,Renato Ferreira Pinto Junior,35,1756
2127,None,Shih-Wei Liu,35,0
2696,nathanajah,Nathan Azaria,37,1974
2697,hogloid,Kohji Liu,38,2131
2698,None,Ikumi Hide,39,0
2699,None,Domagoj Ćevid,40,0
2474,imslavko,Vyacheslav Kim,41,1760
2700,Simon,Simon Mauras,42,1736
2701,None,Dat Vu,43,0
2702,ivan100sic,Ivan Stošić,46,1909
2703,Junkbot,Joshua Lau,47,1650
2315,None,Tom Kalvari,48,0
2704,con_nha_ngheo,Tuan Anh Nguyen,49,1959
2375,vlad107,Uladzislau Padtsiolkin,50,2068
2575,None,Yordan Chaparov,51,0
2705,None,Ömer Eren,52,0
2706,None,Jiří Eichler,54,0
2707,mustrumr,Hristo Venev,55,1500
2708,None,Bartłomiej Dudek,56,0
2309,None,Tobias Lenz,56,0
1228,None,Karolis Greblikas,59,0
2709,None,Antun Razum,60,0
1765,None,Pak Hay Chan,61,0
2710,None,Luca Versari,62,0
2061,sggutier,Saúl Germán Gutiérrez Calderón,62,1783
2711,jasonyik,Wai Pan Yik,62,1678
2712,tonyjjw,Jeongwoo Ji,65,1647
2713,None,Cheng-Min Chiang,66,0
2714,None,Vitalii Herasymiv,67,0
2715,None,Márton Havasi,68,0
2716,Aman,Aman Sariyev,69,1582
2717,None,Geoffry Song,69,0
1424,marcoskwkm,Marcos Massayuki Kawakami,69,1813
2718,None,Dominik Gleich,72,0
2719,None,Wei Liang Gan,72,0
1389,Kh.Madi,Madi Khamitbekov,74,1738
1248,None,Kęstutis Vilčinskas,75,0
2720,mruxim,Mohammadreza Maleki Ghahfarrokhi,76,2239
2721,Furko,Roman Furko,79,2022
2722,None,Hyeonseop Lee,80,0
1119,Feu,Jirayu Luewetwanit,80,1677
2723,None,Auguste Olivry,82,0
2724,jonathanirvings,Jonathan Irvin Gunawan,82,1787
2725,None,Thanh Nguyen,82,0
2726,abcsampson,Chun Yin Sampson Lee,86,1844
2727,None,Vitalik Buterin,87,0
2728,dario2994,Federico Glaudo,88,1919
2729,Corei13,Dhananjoy Biswas,89,1584
2730,None,Daniel Ziegler,90,0
2731,None,Ranald Yun Shao Lam,91,0
2402,None,Varot Premtoon,91,0
1462,Gullesnuffs,Mårten Wiman,93,1712
2732,MatteoJug,Matteo Almanza,94,1650
1812,None,Pedro Paredes,94,0
2342,SunDude,Tony Sun,94,1785
2733,Rubanenko,Roman Rubanenko,97,1889
2135,CherryTree,Sergey Kulik,97,2192
2734,None,Francisco Machado,99,0
2735,gendelpiekel,Michael Chen,100,1500
1022,None,Jaagup Repän,101,0
1357,None,Logan Glasson,101,0
2736,simsa.st,Štěpán Šimsa,101,1745
1434,None,Marián Horňák,104,0
2737,None,Muhammad Aji Muharrom,105,0
2112,None,Shahar Mizrahi,105,0
2738,bojan.serafimov,Bojan Serafimov,107,1719
1091,None,Jasse Lahdenperä,107,0
1506,None,Matjaž Leonardis,107,0
2739,None,Sorawee Porncharoenwase,107,0
2740,None,Gellért Weisz,111,0
2741,ondrah,Ondřej Hübsch,111,1728
1187,Artix,Jules Pondard,114,1597
2742,None,Jihoon Yoon,115,0
2743,None,Luis David Arguello Pazos,115,0
2744,None,Andrew Wills,117,0
2745,None,Andrius Žiūkas,117,0
2292,None,Tigran Mamikonyan,119,0
2409,None,Vaughan Robert Newton,120,0
2746,None,Cakra Wishnu Wardhana,121,0
1263,None,Kinan Mamoon Al Sarmini,121,0
2747,None,Natthakun Kitthaworn,121,0
1114,jskhirtladze,Jimsher Skhirtladze,124,1738
2748,None,Marco Keller,124,0
2749,jsannemo,Johan Sannemo,126,1613
2750,OVR,Ojārs Vilmārs Ratnieks,126,1740
2751,None,Radu Ștefan Voroneanu,126,0
1045,JakobTejs,Jakob Bæk Tejs Knudsen,131,1445
2752,None,Diego Vazquez,134,0
1195,None,Jure Slak,134,0
2753,None,Julian Labeit,136,0
2755,Bega,Begmuhammet Kakabayev,137,1585
2754,Xellos,Jakub Šafin,137,1500
2756,None,Robin Elliott,139,0
2757,None,Hosam Abd Elraouf,140,0
