1235,hos.lyric,Kazuhiro Hosaka,2,1500
2566,None,YiHan Gao,3,0
2625,None,Zi Chao Qi,3,0
2229,None,Szu-Po Wang,6,0
1667,neal,Neal Wu,7,1500
2331,None,Tomasz Kociumaka,7,0
1112,None,JieMing Mao,9,0
1096,None,Jelle van den Hooff,11,0
1869,None,Pi-Hsun Shih,11,0
1639,None,Motoki Takigiku,14,0
2543,None,Yaroslav Tverdokhlib,17,0
2085,SergeiFedorov,Sergey Fedorov,19,1500
2440,spnautilus,Visit Pataranutaporn,20,1500
2206,stjepan,Stjepan Glavina,21,1500
1042,None,Jae Sung Park,22,0
1087,None,Jarosław Błasiok,24,0
2498,wcao,Wenyu Cao,28,1500
2091,None,Sergey Rogulenko,29,0
1405,None,Man Hin Jeffrey Hon,30,0
2017,exod40,Rumen Hristov,31,1500
2196,None,Stepan Palamarchuk,32,0
1400,rng_58,Makoto Soejima,33,1500
2167,None,Soheil Ehsani Banafti,34,0
1110,None,Chiam Jia-Han ,35,0
1979,None,Robin Cheng,39,0
2350,None,Travis Hance,39,0
1584,None,Mikhail Kharitonov,41,0
2319,None,Tomáš Belan,43,0
2464,vepifanov,Vladislav Epifanov,44,1500
2185,None,Stefan Yordanov  Avramov,None,0
1011,None,Ivan Pilat,46,0
1832,None,Peter Fulla,47,0
2615,None,Chin Zhan Xiong,49,0
1051,None,Jakub Pachocki,49,0
1444,None,Marius Dragus,49,0
1487,None,Massimo Cairo,55,0
1046,None,Jakša Markotić,57,0
1625,None,Mohammad Abirul Islam,58,0
1636,None,Momchil Slavchev  Tomov,60,0
1775,None,Paolo Comaschi,64,0
1882,None,Pooya Vahidi Ferdowsi,64,0
2353,None,Tsotne Tabidze,64,0
1778,None,Pasin Manurangsi,67,0
1635,None,Momchil Ivanov Ivanov,None,0
1947,None,Reinardus Surya Pradhitya,71,0
2577,None,You Cheng Syu,74,0
1379,None,Luka Milićević,75,0
1785,None,Patrik Fimml,76,0
1830,None,Peter Csiba,78,0
2239,None,Taksapaun Kittiakrastien,79,0
1889,None,Prashant Vasudevan,82,0
2642,None,Zurab Kutsia,82,0
1480,martins256,Mārtiņš Frolovs,85,1500
1790,None,Paul Kirchner,86,0
1581,None,Mikayel Sukiasyan,87,0
1743,None,Omar Ahmed Ali ElAzazy,87,0
2595,None,Yuichiro Hirano,89,0
1246,None,Keshav Dhandhania,91,0
1058,None,James McCloskey,93,0
2467,None,Vlastimil Dort,94,0
1755,None,Osman Aka,96,0
2076,wakaka,Raymond Kang Seng Ing,97,1500
1731,Chortos-2,Oļegs Ošmjans,99,1500
