1039,None,Jae Hyun Park,2,0
2089,burunduk1,Sergey Kopeliovich,4,1500
1141,None,John Pardon,5,0
2006,None,Rostislav Rumenov,6,0
1610,None,Mircea-Bogdan Pasoi,7,0
2373,None,Uladzimir Miniailau,8,0
2614,None,Zeyuan Zhu,9,0
1589,None,Mikita Lesnikau,12,0
2392,None,Vahid Liaghat,13,0
2345,None,Toshiki Kataoka,16,0
1048,None,Jakub Kallas,18,0
2288,None,Tianyi Li,19,0
1415,marcina007,Marcin Andrychowicz,21,1500
1485,None,Masaki Watanabe,21,0
2555,None,Yerlan Bissenov,27,0
2403,None,Varuna Parinda Jayasiri,30,0
1880,None,Po-Lung Chen,32,0
1710,None,Nima Ahmadi Pour ana,34,0
1603,None,Min Joon Kim,35,0
1038,None,Jae Hong Kim,36,0
1962,None,Richard McCutchen,37,0
2643,None,Zviad Metreveli,37,0
2475,None,Vytautas Gruslys,40,0
1920,None,Ralf Kistner,43,0
1176,None,Joshua Yudaken,44,0
2289,None,Tiberiu-Lucian Florea,44,0
2361,None,Tuan Khuc Anh,44,0
2198,None,Stephen Dolan,47,0
1819,None,Peng Shi,48,0
1562,None,Michał Pilipczuk,49,0
2476,None,Vytis Banaitis,50,0
1454,None,Marko Ivankovic,53,0
2082,None,Sergejs Beļajevs,53,0
2120,None,Shayan Ehsani,53,0
1171,None,Josef Pihera,57,0
1653,None,Nam Lei,57,0
1892,None,Preslav Dat Le,59,0
1964,rpeng,Richard Peng,62,1500
1593,None,Mikloš Homolja,63,0
1312,None,Laur Tooming,67,0
2466,None,Vladyslav Simonenko,68,0
1070,None,Jan Mikulas,69,0
1238,None,Keegan Carruthers-Smith,70,0
2369,None,Tzay-Yeu Wen,71,0
1080,JiK,Janne Kokkala,72,1500
1840,None,Peter Perešíni,74,0
1088,None,Jarrah Lacko,75,0
2024,None,Ryan Lothian,76,0
1037,None,Jacques-Henri Jourdan,77,0
2338,None,Tomislav Grbin,78,0
2270,None,Thijs Marinussen,80,0
2508,None,Wing Yin Yim,81,0
2202,None,Stevan Jončić,83,0
2304,None,Timur Abishev,84,0
1468,None,Martin Joerg,86,0
1256,None,Khanh Nguyen Tran Nam,87,0
2621,None,Zhomart Sadykov,88,0
1919,None,Rajko Nenadov,90,0
1711,None,Nino Basic,92,0
1826,None,Peter Acsai,93,0
1374,None,Luis Enrique Vargas Azcona,94,0
1161,None,Jorgen Fogh,96,0
2215,None,Supasorn Suwajanakor,97,0
1505,None,Matjaž Gomilšek,98,0
1864,None,Phitchaya Phothilimthana,100,0
2225,None,Swarun Kumar Suresh Kumar,102,0
2261,None,Te-Yu Tsai,103,0
2208,None,Sukolsak Sakshuwong,104,0
2015,None,Rubin Xu,107,0
2537,None,Yan Ting Hui,112,0
1772,None,Koh Pang Wei,115,0
1318,None,Lauri Kenttä,117,0
1997,None,Roman Rizvanov,117,0
1806,goodsoft,Pāvels Cupikovs,119,1500
2366,None,Tung Dang Thanh,120,0
2436,None,Ville Pettersson,121,0
1792,None,Paulo Roberto Almeida Costa,122,0
1245,None,Kentaro Imajo,124,0
1890,None,Prateek Karandikar,124,0
1969,None,Rivo Laks,126,0
1351,None,Linh Tran Tuan,127,0
2040,None,Salvatore Ingala,127,0
1899,None,Qiyu Zhu,130,0
2416,None,Veselin Krasimirov Kulev,130,0
1868,None,Pieter Bootsma,135,0
2050,None,Sandaruwan Gunathilake,135,0
1690,None,Nicola Pierazzo,140,0
1340,None,Li Yu Chu,141,0
2626,None,Koh Zi Chun,144,0
1563,None,Michal Vaner,144,0
768,None,Filip Wolski,1,0
748,None,Fan Long,3,0
983,None,Ilya Razenshteyn,10,0
604,None,Denis Denisov,11,0
649,None,Dong Wang,14,0
466,None,Chris Chen,15,0
549,None,Daniyil Neyter,17,0
296,None,Atamyrat Hezretkuliyew,20,0
433,None,Chi Kit Lam,23,0
492,None,Codrut-Miron Grosu,24,0
484,None,Chun-Sung Ferng,25,0
804,tourist,Gennady Korotkevich,26,1500
635,None,Dmytro Dzhulgakov,27,0
611,None,Derianto Kusuma,29,0
471,None,Christos Tzamos,30,0
336,None,Benjamin Butin,33,0
506,None,Dae Wook Kim,37,0
521,None,Daniel Bundala,41,0
355,None,Bohua Zhan,42,0
805,None,George Boxer,50,0
889,None,Harpreet Singh,50,0
291,None,Asger Cronberg Ipsen,56,0
972,None,Igor Bonači,60,0
420,None,Chen Xing,61,0
312,None,Balázs Kormányos,64,0
225,None,Andy Kong,65,0
588,None,David Tvaltchrelidze,65,0
472,None,Christos-Apos Mantoulidis,72,0
208,None,Andrey Bannikov,82,0
534,None,Daniel Marek,85,0
850,Zuza,Goran Žužić,89,1500
834,None,Giorgi Lekveishvili,91,0
253,None,Antti Laaksonen,95,0
835,None,Giorgi Nadiradze,99,0
913,None,Hessam Akhlaghpour,101,0
157,None,Armen Mnatsakanyan,104,0
560,None,Daumilas Ardickas,104,0
316,None,Bar Goueta,107,0
531,None,Daniel Kraft,107,0
429,chethiya,Chethiya Abeysinghe,110,1500
980,None,Igors Stepanovs,111,0
335,None,Benjamin Berger,112,0
794,None,Gabriel Bujokas,114,0
311,None,Bakhytzhan Baizhikenov,123,0
325,None,Batbaatar Burentogtokh,127,0
736,None,Evgeny Fraimovitch,130,0
591,None,David Waszek,133,0
717,None,Erik Panzer,134,0
198,None,Andreja Ilic,135,0
823,None,Gerhard Niederbrucker,138,0
162,None,Amitay Kamber,141,0
396,None,Carlos Ballesteros,141,0
69,None,Ahmet Rıdvan Duran,78,0
52,None,Adrian-Valentin Vladu,115,0
66,None,Ahmed Naguib,138,0
