1774,None,Panupong Pasupat,2,0
1416,None,Marcin Kościelnicki,3,0
1028,None,Jack Murray,9,0
1667,neal,Neal Wu,10,1500
1188,None,Julian Fischer,11,0
1415,marcina007,Marcin Andrychowicz,14,1500
2091,None,Sergey Rogulenko,15,0
1087,None,Jarosław Błasiok,18,0
2247,None,Tana Wattanawaroon,20,0
2464,vepifanov,Vladislav Epifanov,21,1500
1235,hos.lyric,Kazuhiro Hosaka,23,1500
1400,rng_58,Makoto Soejima,25,1500
1388,None,Maciej Klimek,26,0
1042,None,Jae Sung Park,27,0
1806,goodsoft,Pāvels Cupikovs,28,1500
1034,None,Jacob Steinhardt,29,0
2621,None,Zhomart Sadykov,29,0
2212,None,Sun il Kwon,31,0
2491,None,Lim Wei Quan ,32,0
2453,None,Vladimír Boža,33,0
1787,pauldb,Paul Baltescu,34,1500
1134,None,Johannes Josi,36,0
2000,None,Ronald Ping Man Chan,38,0
2602,None,Yury Pisarchyk,38,0
1354,None,Linyun Yu,40,0
1636,None,Momchil Slavchev  Tomov,40,0
1018,None,Ivo Sluganovic,42,0
2500,None,Wiktor Jakubiuk,46,0
1614,None,Miroslav Klimoš,47,0
1096,None,Jelle van den Hooff,48,0
1616,None,Miroslaw Michalski,49,0
1923,None,Raman Udavichenka,51,0
1107,None,Ji Hoon Ryoo,52,0
1487,None,Massimo Cairo,53,0
2019,None,Ruslan Simonenko,55,0
1681,None,Nhan Nguyen,59,0
1088,None,Jarrah Lacko,63,0
1838,None,Peter Ondrúška,63,0
1592,None,Miklos Danka,65,0
2168,None,Son Nguyen,66,0
2461,None,Vladimir Serbinenko,66,0
2577,None,You Cheng Syu,68,0
2017,exod40,Rumen Hristov,69,1500
1998,None,Roman Smrž,71,0
1785,None,Patrik Fimml,72,0
1359,None,Louis Jachiet,73,0
2099,None,Sergiy Mogylnyy,74,0
2440,spnautilus,Visit Pataranutaporn,77,1500
1405,None,Man Hin Jeffrey Hon,79,0
1979,None,Robin Cheng,79,0
1605,None,Ming Fung Philip Tai,82,0
1947,None,Reinardus Surya Pradhitya,82,0
2494,None,Lim Wei Zhong ,84,0
1775,None,Paolo Comaschi,86,0
1110,None,Chiam Jia-Han ,88,0
2181,None,Srivatsan Balakrishnan,88,0
2475,None,Vytautas Gruslys,88,0
1832,None,Peter Fulla,92,0
1902,None,Quang Vu,96,0
2133,None,Shuo fu Chen,97,0
1465,None,Martin Fixman,98,0
2185,None,Stefan Yordanov  Avramov,98,0
1854,None,Risan,100,0
1398,None,Maja Kabiljo,101,0
1472,None,Martin Marinov,102,0
1371,None,Ludwig Schmidt,104,0
1591,None,Mikko Sysikaski,105,0
1639,None,Motoki Takigiku,105,0
1414,None,Marcelo Galvão Póvoa,107,0
1482,None,Martun Karapetyan,108,0
1061,None,Jan Berčič,111,0
1642,None,Muhammad Saadiq Moolla,113,0
1731,Chortos-2,Oļegs Ošmjans,114,1500
1356,None,Listiarso Wastuargo,116,0
1694,None,Nicolas Bruno Ponieman,116,0
2152,None,Simon Lindholm,122,0
1530,None,Mehmet Ozan Saka,124,0
2642,None,Zurab Kutsia,124,0
1337,None,Levan Varamashvili,127,0
2371,None,Uglješa Stojanović,127,0
2615,None,Chin Zhan Xiong,132,0
1810,None,Pedro Veras Bezerra da Silva,132,0
1983,None,Rodrigo Ruben Santiago Nieves,134,0
1911,None,Rafael Mantilla,135,0
1959,None,Ricardo Hahn Pereira,136,0
1432,None,Mariam Kobiashvili,137,0
2047,None,Samuel Hapák,138,0
1651,None,Nadeem Moidu,139,0
1886,None,Pradeep Mathias,140,0
2523,None,Xi Chen,140,0
939,None,Huacheng Yu,1,0
650,None,Dong Zhou,3,0
850,Zuza,Goran Žužić,5,1500
499,None,Cosmin Gheorghe,6,0
804,tourist,Gennady Korotkevich,7,1500
567,None,David Benjamin,8,0
409,None,Chan Min Kim,12,0
551,None,Danqi Chen,13,0
882,kelvin,Han Jay Yang,16,1500
175,None,András Eisenberger,17,0
886,None,Hanson Wang,19,0
994,dolphinigle,Irvan Jahja,22,1500
416,None,Che Yang Wu,24,0
315,None,Balázs Szalkai,35,0
374,None,Brian Hamrick,37,0
430,None,Cheuk Ting Li,50,0
716,None,Erik Massop,53,0
311,None,Bakhytzhan Baizhikenov,56,0
707,None,Enrique Lira Vargas,57,0
801,None,Gediminas Liktaras,57,0
114,None,Alexander Kaluzhin,60,0
890,None,Harry Slatyer,60,0
865,None,Gunnar Peng,62,0
776,None,Frederick Manners,69,0
267,None,Arif Oğuz Yıldız,75,0
641,None,Doeke Wolf,76,0
839,None,Giovanni Mascellani,77,0
988,None,Ioannis Chatzimichos,79,0
145,aropan,Aliaksei Ropan,87,1500
688,None,Eiichi Matsumoto,91,0
689,None,Eike Müller,92,0
787,None,Gábor Danner,92,0
352,None,Bogdan Tantsyura,95,0
101,None,Aleksi Hartikainen,108,0
168,None,Anders Christiansen,110,0
795,None,Gabriel Luis Mello Dalalio,112,0
896,None,Hayk Saribekyan,114,0
354,None,Bogdan-Cristian Tataroiu,118,0
382,None,Bruno Rahle,118,0
461,None,Christophe Kamphaus,118,0
559,None,Dat Nguyen,122,0
589,None,David Venhoek,127,0
681,eduardische,Eduards Kaļiņičenko,127,1500
228,None,Ángel Pina,127,0
75,None,Akim Kumok,42,0
21,None,Abel Nieto Rodriguez,44,0
23,None,Abhabongse Janthong,45,0
37,None,Adas Burkšaitis,84,0
67,mrtempo,Ahmed Salem Ezzat,103,1500
49,None,Adrian Satja Kurdija,118,0
7,None,Aaron Voelker,124,0
